ID,person,changetype,conversion,prevyear,overallLabel,Long,Lat,MGRS,p1_date,p1,p2_date,p2,p3_date,p3,p4_date,p4,p5_date,p5,p6_date,p6,p7_date,p7,p8_date,p8,p9_date,p9,p10_date,p10,p11_date,p11,p12_date,p12,p13_date,p13,p14_date,p14,p15_date,p15,p16_date,p16,p17_date,p17,p18_date,p18,p19_date,p19,p20_date,p20,p21_date,p21,p22_date,p22,p23_date,p23,p24_date,p24,p25_date,p25,p26_date,p26,p27_date,p27,p28_date,p28,p29_date,p29,p30_date,p30,p31_date,p31,p32_date,p32,p33_date,p33,p34_date,p34,p35_date,p35,p36_date,p36,p37_date,p37,p38_date,p38,p39_date,p39,p40_date,p40,p41_date,p41,p42_date,p42,p43_date,p43,p44_date,p44,p45_date,p45,p46_date,p46,p47_date,p47,p48_date,p48,p49_date,p49,p50_date,p50,p51_date,p51,p52_date,p52,p53_date,p53,p54_date,p54,p55_date,p55,p56_date,p56,p57_date,p57,p58_date,p58,p59_date,p59,p60_date,p60,p61_date,p61,p62_date,p62,p63_date,p63,p64_date,p64,p65_date,p65,p66_date,p66,p67_date,p67,p68_date,p68,p69_date,p69,p70_date,p70,p71_date,p71,p72_date,p72,p73_date,p73
1466277_9,team,Natural greening,no,true,VGmaj,-59.0715642685804,-33.7069916078776,21HUC,2024-01-04,VGmaj,2024-01-08,VGmaj,2024-01-12,VGmaj,2024-01-18,noObs,NA,noObs,2024-01-28,VGmin,2024-02-02,VGmin,2024-02-06,VGmin,2024-02-14,VGmin,NA,noObs,2024-02-22,noObs,2024-02-27,noObs,NA,noObs,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_10,team,Natural greening,no,false,VGmin,-59.1426103945438,-33.6614159160775,21HUC,2024-01-04,VGmin,2024-01-08,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noObs,2024-06-11,noObs,NA,noObs,2024-06-20,VGmin,2024-06-26,VGmin,NA,noObs,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,2024-09-01,noChange,NA,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_11,team,Variable water,no,false,VLmin,-59.0502431667739,-33.667852390108,21HUC,2024-01-03,noObs,NA,noObs,2024-01-12,noChange,2024-01-18,noChange,NA,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noObs,2024-03-17,VLsub,2024-03-25,VLsub,NA,VLsub,2024-04-02,VLsub,2024-04-09,noObs,NA,noObs,2024-04-17,VLmin,NA,VLmin,2024-04-27,VLmin,2024-05-02,VLmin,NA,VLmin,2024-05-11,VLmin,2024-05-17,VLmin,NA,VLmin,2024-05-27,VLmin,2024-06-01,VLmin,NA,VLmin,2024-06-11,VLmin,NA,VLmin,2024-06-20,VLmin,2024-06-26,VLmin,NA,VLmin,2024-07-06,VLmin,2024-07-11,VLmin,2024-07-16,VLmin,2024-07-21,VLmin,2024-07-26,VLmin,2024-07-31,VLmin,NA,VLmin,2024-08-10,VLmin,2024-08-15,VLmin,2024-08-20,noObs,NA,noObs,NA,noObs,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_12,team,Natural browning and greening,no,true,VGmin,-59.1263209375867,-33.735546190805,21HUC,2024-01-05,VGmin,NA,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noObs,2024-07-26,VLsub,2024-07-31,VLsub,NA,VLsub,2024-08-10,VLsub,2024-08-15,VLsub,2024-08-20,noObs,NA,noObs,2024-09-01,noObs,NA,noObs,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-04,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noObs,2024-11-03,VGsub,2024-11-08,VGsub,2024-11-12,VGsub,2024-11-18,VGsub,NA,VGsub,2024-11-28,VGsub,2024-12-03,VGsub,NA,noObs,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_13,team,Pasture management,no,false,VLmin,-59.1438533886964,-33.6984539789641,21HUC,2024-01-03,noObs,NA,noObs,2024-01-12,noChange,2024-01-18,noChange,NA,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noObs,2024-04-17,VLsub,NA,noObs,2024-04-27,noObs,2024-05-02,VLmin,NA,VLmin,2024-05-11,VLmin,2024-05-17,VLmin,NA,VLmin,2024-05-27,VLmin,2024-06-01,VLmin,NA,noObs,2024-06-11,noObs,NA,noObs,2024-06-20,noChange,2024-06-26,noChange,NA,noObs,2024-07-06,VLsub,2024-07-11,VLsub,2024-07-16,VLsub,2024-07-21,VLsub,2024-07-26,VLsub,2024-07-31,VLsub,2024-08-07,VLsub,NA,VLsub,2024-08-15,VLsub,2024-08-20,VLsub,2024-08-24,VLsub,NA,noObs,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_14,team,Other change; cattle and water impact in pasture,no,false,VLsub,-59.1161215900634,-33.6629544615012,21HUC,2024-01-03,noObs,2024-01-08,noChange,2024-01-12,noChange,2024-01-18,noChange,NA,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noObs,2024-03-17,noObs,2024-03-25,VLsub,NA,VLsub,2024-04-02,VLsub,2024-04-09,VLsub,NA,VLsub,2024-04-17,VLsub,NA,noObs,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_15,team,Variable water,no,true,VGmin,-59.1225955146763,-33.6631139243782,21HUC,2024-01-03,VGmin,2024-01-08,VGmin,2024-01-12,VGmin,2024-01-18,VGmin,NA,VGmin,2024-01-28,VGmin,2024-02-02,VGmin,2024-02-06,VGmin,2024-02-14,VGmin,NA,noObs,2024-02-22,noObs,2024-02-27,noObs,NA,noObs,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noObs,2024-06-11,noObs,NA,noObs,2024-06-20,VGsub,2024-06-26,VGsub,NA,VGsub,2024-07-06,VGsub,2024-07-11,VGsub,2024-07-16,VGsub,2024-07-21,VGsub,2024-07-26,VGsub,2024-07-31,VGsub,2024-08-07,VGsub,NA,VGsub,2024-08-15,VGsub,2024-08-20,noObs,NA,noObs,NA,noObs,2024-09-04,VGmin,2024-09-08,VGmin,2024-09-14,VGmin,NA,VGmin,2024-09-24,VGmin,2024-09-29,VGmin,2024-10-03,VGmin,2024-10-09,VGmin,NA,VGmin,2024-10-18,VGmin,2024-10-26,VGmin,NA,VGmin,2024-11-03,VGmin,2024-11-08,VGmin,2024-11-12,VGmin,2024-11-18,noObs,NA,VGsub,2024-11-28,VGsub,2024-12-03,VGsub,NA,VGsub,2024-12-14,VGsub,2024-12-18,VGsub,2024-12-22,VGsub,2024-12-28,VGsub
1466277_16,team,Pasture management,no,true,VGmin,-59.1022290714271,-33.6769876962706,21HUC,2024-01-05,noObs,NA,noObs,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,VGsub,2024-02-02,VGsub,2024-02-06,VGsub,2024-02-14,VGsub,NA,noObs,2024-02-22,noObs,2024-02-27,noObs,NA,noObs,2024-03-09,noChange,NA,noChange,2024-03-18,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,NA,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noObs,2024-09-04,VGsub,2024-09-08,VGsub,2024-09-14,VGsub,NA,VGsub,2024-09-24,VGsub,2024-09-29,VGsub,2024-10-03,VGsub,2024-10-09,VGsub,NA,VGsub,2024-10-18,VGsub,2024-10-26,VGsub,NA,VGsub,2024-11-03,VGsub,2024-11-08,VGsub,2024-11-12,VGsub,2024-11-18,VGsub,NA,VGsub,2024-11-28,VGsub,2024-12-03,VGsub,NA,VGsub,2024-12-14,VGsub,2024-12-18,VGsub,2024-12-22,VGsub,2024-12-28,VGsub
1466277_17,team,Natural browning and greening,no,true,VLmin,-59.1228860988369,-33.701250778235,21HUC,2024-01-05,VGmin,NA,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noObs,2024-07-26,VLmin,2024-07-31,noObs,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,NA,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_18,team,Natural browning and greening,no,false,VLsub,-59.1095712566287,-33.7390797087256,21HUC,2024-01-04,VGsub,2024-01-08,VGsub,2024-01-12,VGsub,2024-01-18,noObs,NA,noObs,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noObs,2024-05-27,noObs,2024-06-01,VLsub,NA,VLsub,2024-06-11,VLsub,NA,VLsub,2024-06-20,VLsub,2024-06-26,VLsub,NA,VLsub,2024-07-06,VLsub,2024-07-11,VLsub,2024-07-16,VLsub,2024-07-21,VLsub,2024-07-26,VLsub,2024-07-31,VLsub,NA,VLsub,2024-08-10,VLsub,2024-08-15,VLsub,2024-08-20,VLsub,NA,VLsub,2024-09-01,VLsub,NA,VLsub,2024-09-08,VLsub,2024-09-14,VLsub,NA,VLsub,2024-09-24,VLsub,2024-09-29,VLsub,2024-10-04,VLsub,2024-10-09,noObs,NA,noObs,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_19,team,Natural greening,no,true,VGsub,-59.1336232355036,-33.6642765310693,21HUC,2024-01-04,VGsub,2024-01-08,VGsub,2024-01-12,VGsub,2024-01-18,noObs,NA,noObs,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-18,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-10,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noObs,2024-06-11,noObs,NA,noObs,2024-06-20,VGsub,2024-06-26,VGsub,NA,noObs,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1466277_20,team,Natural greening,no,true,VGmin,-59.1158313365448,-33.6643119859185,21HUC,2024-01-03,noObs,2024-01-08,VGmin,2024-01-12,VGmin,2024-01-18,noObs,NA,noObs,2024-01-28,VGsub,2024-02-02,VGsub,2024-02-06,noChange,2024-02-14,noChange,NA,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-09,noChange,NA,noChange,2024-03-17,noChange,2024-03-25,noChange,NA,noChange,2024-04-02,noChange,2024-04-09,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-11,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,2024-06-01,noChange,NA,noChange,2024-06-11,noChange,NA,noChange,2024-06-20,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-16,noChange,2024-07-21,noChange,2024-07-26,noChange,2024-07-31,noChange,2024-08-07,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,NA,noChange,2024-09-04,noChange,2024-09-08,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-26,noChange,NA,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-14,noChange,2024-12-18,noChange,2024-12-22,noChange,2024-12-28,noChange
1472326_1,team,Pasture management,no,false,VGmaj,-63.7669098394386,-37.3479182752896,20HMD,2024-01-02,noChange,2024-01-06,noChange,NA,noChange,2024-01-16,VLsub,2024-01-21,VLsub,2024-01-26,VLsub,2024-01-31,VLsub,2024-02-05,noChange,2024-02-11,noChange,2024-02-15,noChange,NA,noChange,2024-02-25,VGsub,2024-03-04,VGmin,2024-03-09,VGmaj,2024-03-16,VGmaj,2024-03-21,VGmaj,NA,VGmaj,2024-03-29,VGmaj,2024-04-05,VGmin,2024-04-10,VGmin,NA,VGmin,2024-04-18,VGmin,2024-04-25,noChange,NA,noChange,2024-05-03,noChange,2024-05-08,noChange,NA,noChange,2024-05-17,noChange,2024-05-25,noChange,NA,noChange,2024-06-02,noChange,2024-06-09,noChange,2024-06-14,noChange,2024-06-19,noChange,2024-06-24,noChange,2024-06-29,noChange,2024-07-04,noChange,NA,noChange,2024-07-13,noChange,NA,noChange,2024-07-21,noChange,2024-07-27,noChange,2024-08-03,noChange,NA,noChange,2024-08-11,noChange,2024-08-18,noChange,2024-08-23,noChange,2024-08-28,noChange,2024-09-02,noChange,2024-09-06,noChange,2024-09-12,noChange,2024-09-17,noChange,2024-09-22,noChange,2024-09-27,noChange,2024-10-02,noChange,NA,noChange,2024-10-12,noChange,2024-10-17,noChange,NA,noChange,2024-10-24,noChange,2024-10-30,noChange,2024-11-04,noChange,2024-11-11,noChange,NA,noChange,2024-11-17,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-06,noChange,NA,noChange,2024-12-14,noChange,2024-12-19,noChange,2024-12-26,noChange,2024-12-31,noChange
1472326_2,team,Crop cycle change,no,false,VGmaj,-63.7030881148363,-37.2961251679945,20HMD,2024-01-03,VGsub,2024-01-06,VGsub,NA,VGsub,2024-01-16,VGsub,2024-01-21,noChange,2024-01-26,noChange,2024-01-31,noChange,NA,noChange,2024-02-11,noChange,2024-02-15,noChange,NA,noChange,2024-02-27,noChange,2024-03-04,noChange,2024-03-09,noChange,2024-03-15,noChange,2024-03-21,VGsub,NA,VGsub,2024-03-29,VGmin,2024-04-05,VGmaj,2024-04-10,VGmaj,NA,VGmaj,2024-04-18,VGmaj,2024-04-25,VGmaj,NA,VGmaj,2024-05-03,VGmaj,2024-05-08,VGmin,2024-05-15,VGmin,NA,VGmin,2024-05-25,VGmin,NA,VGmin,2024-06-02,VGmin,2024-06-09,VGmin,2024-06-14,VGmin,2024-06-19,VGsub,2024-06-24,noObs,2024-06-29,noChange,2024-07-04,noChange,NA,noChange,2024-07-13,noChange,NA,noChange,2024-07-24,noChange,2024-07-28,noChange,2024-08-03,noChange,NA,noChange,2024-08-13,noChange,2024-08-18,noChange,2024-08-23,noChange,2024-08-28,noChange,2024-09-02,noChange,2024-09-06,noChange,2024-09-12,noChange,2024-09-17,noObs,2024-09-22,VLsub,2024-09-27,VLsub,2024-10-02,VLsub,NA,VLsub,2024-10-12,VLsub,2024-10-17,VLsub,NA,VLsub,2024-10-24,VLsub,2024-10-30,VLsub,NA,noObs,2024-11-11,noChange,NA,noChange,2024-11-18,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-06,noChange,NA,noChange,2024-12-14,noChange,2024-12-20,noChange,2024-12-26,noChange,2024-12-31,noChange
1472326_3,team,Pasture management,no,false,VLmin,-63.7256065122571,-37.2794940041917,20HMD,2024-01-02,noChange,2024-01-06,noChange,NA,noChange,2024-01-16,noChange,2024-01-21,noChange,2024-01-26,noChange,2024-01-31,noChange,NA,noChange,2024-02-11,noChange,2024-02-15,noChange,NA,noObs,2024-02-27,VGmin,2024-03-04,VGmin,2024-03-09,VGmin,2024-03-16,VGmin,2024-03-21,VGmin,NA,VGmin,2024-03-29,VGmin,2024-04-05,VGsub,2024-04-10,noObs,NA,noObs,2024-04-18,noChange,2024-04-25,noChange,NA,noObs,2024-05-03,VLmin,2024-05-08,VLmin,NA,VLmin,2024-05-17,VLmin,2024-05-25,VLmin,NA,VLmin,2024-06-02,VLmin,NA,VLmin,2024-06-14,VLmin,2024-06-19,VLmin,2024-06-24,VLmin,2024-06-29,VLmin,2024-07-04,VLmin,NA,VLmin,2024-07-13,VLmin,NA,VLmin,2024-07-21,VLmin,2024-07-27,VLmin,2024-08-03,VLmin,NA,VLmin,2024-08-13,VLmin,2024-08-18,VLmin,2024-08-23,VLmin,2024-08-28,VLmin,2024-09-02,VLsub,2024-09-06,VLsub,2024-09-12,VLsub,2024-09-17,noObs,2024-09-22,noChange,2024-09-27,noChange,2024-10-02,noChange,NA,noChange,2024-10-12,noChange,2024-10-17,noChange,NA,noChange,2024-10-24,noChange,2024-10-30,noChange,2024-11-04,noChange,2024-11-11,noChange,NA,noObs,2024-11-18,VGsub,2024-11-24,noObs,NA,noObs,2024-12-06,VGsub,NA,VGsub,2024-12-14,VGsub,2024-12-19,noChange,2024-12-26,noChange,2024-12-31,noChange
1472326_4,team,Pasture management,no,false,VGmaj,-63.6826472528434,-37.3189595830641,20HMD,2024-01-02,VLsub,2024-01-06,VLmin,NA,VLmin,2024-01-16,VLmin,2024-01-21,VLmin,2024-01-26,noChange,2024-01-31,noChange,NA,noObs,2024-02-11,VGsub,2024-02-15,VGsub,NA,noObs,2024-02-25,noChange,2024-03-04,noChange,2024-03-09,noChange,2024-03-15,noChange,2024-03-21,noChange,NA,noChange,2024-03-29,noChange,2024-04-05,VGsub,2024-04-10,VGsub,NA,VGsub,2024-04-18,VGmaj,2024-04-24,VGmaj,NA,VGmaj,2024-05-03,VGmin,2024-05-08,VGmin,2024-05-15,VGmin,NA,VGsub,2024-05-25,VGsub,NA,VGsub,2024-06-02,VGsub,NA,VGsub,2024-06-14,VGsub,2024-06-19,VGsub,2024-06-24,VGsub,2024-06-29,VGmin,2024-07-04,VGmin,NA,VGmin,2024-07-13,VGmin,NA,VGmin,2024-07-24,VGmin,2024-07-28,VGmin,2024-08-03,VGmin,NA,noObs,2024-08-13,VGsub,2024-08-18,noObs,2024-08-23,noChange,2024-08-28,noChange,2024-09-02,noChange,2024-09-06,noChange,2024-09-12,VLsub,2024-09-17,VLsub,2024-09-22,VLsub,2024-09-27,VLsub,2024-10-02,noChange,NA,noChange,2024-10-12,noChange,2024-10-17,noChange,NA,noChange,2024-10-24,noChange,2024-11-01,noChange,NA,noChange,2024-11-11,noChange,NA,noChange,2024-11-18,noChange,2024-11-24,noChange,2024-11-29,noChange,2024-12-06,noChange,NA,noChange,2024-12-12,noChange,2024-12-20,noChange,2024-12-26,noChange,2024-12-31,noChange
